Temperature,Clone.plate,Replicate,Pregrowth.OD,Date,Sample.well,Population.ID,Clone.ID,Mating.type,ade6.allele,Evolution.treatment,Population.size,Experiment.ID,k,r,maxOD,genotype,Observation,Kasvu
38,4,3,0.863,10.1.2024,29,112,112.4,h-,M210,Mean,24,128,0.13,0.55,0.295,h-M210,38 4 3 29,
38,4,3,1.682,10.1.2024,30,154,154.4,h+,M210,Extreme,24,296,1.24,0.15,1.347,h+M210,38 4 3 30,
38,4,3,1.701,10.1.2024,31,anc,anc_h+_M216,h+,M216,anc,anc,334,1.41,0.16,1.47,h+M216,38 4 3 31,
38,4,3,0.885,10.1.2024,32,160,160.4,h-,M210,Extreme,24,320,1.53,0.12,0.907,h-M210,38 4 3 32,stat
38,4,3,1.391,10.1.2024,33,127,127.4,h-,M210,Fast,24,188,0.99,0.14,1.087,h-M210,38 4 3 33,
38,4,3,1.702,10.1.2024,34,155,155.4,h+,M210,Extreme,24,300,1.19,0.28,1.324,h+M210,38 4 3 34,
38,4,3,1.191,10.1.2024,36,anc,anc_h+_M210,h+,M210,anc,anc,349,1.31,0.12,1.363,h+M210,38 4 3 36,
38,4,3,1.268,10.1.2024,37,149,149.4,h-,M216,Extreme,24,276,1.12,0.18,1.251,h-M216,38 4 3 37,
38,4,3,0.641,10.1.2024,38,100,100.4,h-,M210,Mean,24,80,0.9,0.13,1.053,h-M210,38 4 3 38,
38,4,3,1.022,10.1.2024,39,87,87.4,h+,M210,Slow,24,28,0.56,0.13,0.681,h+M210,38 4 3 39,
38,4,3,1.727,10.1.2024,40,136,136.4,h+,M216,Intermediate,24,224,1.15,0.24,1.327,h+M216,38 4 3 40,
38,4,3,1.101,10.1.2024,41,139,139.4,h+,M210,Intermediate,24,236,2.3,0.19,0.778,h+M210,38 4 3 41,stat
38,4,3,1.685,10.1.2024,42,158,158.4,h-,M210,Extreme,24,312,0,0.07,0.114,h-M210,38 4 3 42,flat
38,4,3,1.187,10.1.2024,43,124,124.4,h-,M216,Fast,24,176,0.06,0.65,0.198,h-M216,38 4 3 43,stat
38,4,3,0.964,10.1.2024,46,146,146.4,h-,M216,Extreme,24,264,1.14,0.23,1.262,h-M216,38 4 3 46,
38,4,3,0.647,10.1.2024,47,95,95.4,h-,M210,Slow,24,60,1.63,0.11,1,h-M210,38 4 3 47,stat
38,4,3,1.047,10.1.2024,50,125,125.4,h+,M216,Fast,24,180,0.97,0.21,1.098,h+M216,38 4 3 50,
38,4,3,1.479,10.1.2024,52,anc,anc_h+_M210,h+,M210,anc,anc,381,1.25,0.13,1.333,h+M210,38 4 3 52,
38,4,3,1.483,10.1.2024,53,90,90.4,h+,M210,Slow,24,40,0.54,0.4,0.799,h+M210,38 4 3 53,
38,4,3,0.657,10.1.2024,54,131,131.4,h-,M216,Intermediate,24,204,1.23,0.17,1.327,h-M216,38 4 3 54,
38,4,3,0.555,10.1.2024,56,120,120.4,h+,M216,Fast,24,160,0.01,0.2,0.12,h+M216,38 4 3 56,flat
38,4,3,0.768,10.1.2024,57,83,83.4,h-,M216,Slow,24,12,0.7,0.29,0.862,h-M216,38 4 3 57,
38,4,3,0.364,10.1.2024,58,126,126.4,h-,M210,Fast,24,184,0,1.17,0.116,h-M210,38 4 3 58,flat
38,4,3,0.285,10.1.2024,60,150,150.4,h+,M210,Extreme,24,280,0,0.08,0.358,h+M210,38 4 3 60,stat
38,4,3,1.767,10.1.2024,61,101,101.4,h-,M216,Mean,24,84,1.15,0.12,1.248,h-M216,38 4 3 61,
38,4,3,0.648,10.1.2024,63,116,116.4,h-,M210,Fast,24,144,0.02,0.37,0.128,h-M210,38 4 3 63,flat
38,4,3,1.195,10.1.2024,64,86,86.4,h+,M210,Slow,24,24,0.64,0.22,0.765,h+M210,38 4 3 64,
38,4,3,1.333,10.1.2024,65,130,130.4,h-,M216,Intermediate,24,200,0.38,0.08,0.474,h-M216,38 4 3 65,stat
38,4,3,0.875,10.1.2024,66,82,82.4,h-,M216,Slow,24,8,0.79,0.06,0.73,h-M216,38 4 3 66,stat
38,4,3,0.689,10.1.2024,67,89,89.4,h+,M216,Slow,24,36,0.11,0.19,0.239,h+M216,38 4 3 67,stat
38,4,3,1.081,10.1.2024,68,106,106.4,h+,M210,Mean,24,104,0.23,0.09,0.379,h+M210,38 4 3 68,stat
38,4,3,0.523,10.1.2024,70,121,121.4,h+,M216,Fast,24,164,0.02,0.11,0.143,h+M216,38 4 3 70,flat
38,4,3,1.293,10.1.2024,72,anc,anc_h+_M210,h+,M210,anc,anc,333,0,0.07,0.167,h+M210,38 4 3 72,stat
38,4,3,0.731,10.1.2024,74,143,143.4,h-,M210,Intermediate,24,252,0.05,0.28,0.167,h-M210,38 4 3 74,stat
38,4,3,1.563,10.1.2024,75,anc,anc_h- _M210,h-,M210,anc,anc,335,3.24,0.09,1.002,h-M210,38 4 3 75,stat
38,4,3,1.776,10.1.2024,76,anc,anc_h+_M216,h+,M216,anc,anc,350,1.28,0.2,1.424,h+M216,38 4 3 76,
38,4,3,0.254,10.1.2024,77,156,156.4,h-,M216,Extreme,24,304,1.09,0.41,1.221,h-M216,38 4 3 77,
38,4,3,1.148,10.1.2024,81,144,144.4,h-,M210,Intermediate,24,256,1.65,0.13,1.052,h-M210,38 4 3 81,stat
38,4,3,1.796,10.1.2024,82,anc,anc_h+_M216,h+,M216,anc,anc,398,1.25,0.13,1.351,h+M216,38 4 3 82,
38,4,3,1.796,10.1.2024,84,92,92.4,h-,M216,Slow,24,48,1.2,0.31,1.377,h-M216,38 4 3 84,
38,4,3,0.639,10.1.2024,86,122,122.4,h+,M210,Fast,24,168,0.01,0.21,0.125,h+M210,38 4 3 86,flat
38,4,3,1.411,10.1.2024,87,153,153.4,h+,M216,Extreme,24,292,0.83,0.28,0.958,h+M216,38 4 3 87,
38,4,3,1.434,10.1.2024,88,88,88.4,h+,M216,Slow,24,32,0.63,0.2,0.792,h+M216,38 4 3 88,
38,4,3,0.315,10.1.2024,89,113,113.4,h+,M216,Fast,24,132,1.89,0.02,0.271,h+M216,38 4 3 89,stat
38,4,3,1.165,10.1.2024,91,110,110.4,h-,M210,Mean,24,120,0,0.22,0.116,h-M210,38 4 3 91,flat
38,4,3,1.58,10.1.2024,93,135,135.4,h+,M210,Intermediate,24,220,0.84,0.08,0.94,h+M210,38 4 3 93,
38,4,3,1.322,10.1.2024,95,152,152.4,h+,M216,Extreme,24,288,1.23,0.26,1.345,h+M216,38 4 3 95,
38,4,3,1.837,10.1.2024,96,103,103.4,h+,M210,Mean,24,92,1.09,0.24,1.254,h+M210,38 4 3 96,
38,4,3,1.05,10.1.2024,97,107,107.4,h+,M210,Mean,24,108,0.75,0.13,0.886,h+M210,38 4 3 97,
38,4,3,0.864,10.1.2024,98,81,81.4,h+,M216,Slow,24,4,0.55,0.11,0.661,h+M216,38 4 3 98,
38,4,3,1.313,10.1.2024,99,148,148.4,h-,M210,Extreme,24,272,1.06,0.25,1.179,h-M210,38 4 3 99,
38,4,3,1.096,10.1.2024,100,145,145.4,h+,M216,Extreme,24,260,0.81,0.15,1.038,h+M216,38 4 3 100,
38,4,4,1.736,10.1.2024,1,anc,anc_h-_M216,h-,M216,anc,anc,384,1.4,0.24,1.501,h-M216,38 4 4 1,
38,4,4,1.096,10.1.2024,2,141,141.4,h+,M216,Intermediate,24,244,0.54,0.03,0.431,h+M216,38 4 4 2,stat
38,4,4,1.842,10.1.2024,4,140,140.4,h-,M216,Intermediate,24,240,0.39,0.13,0.55,h-M216,38 4 4 4,
38,4,4,1.626,10.1.2024,5,109,109.4,h+,M216,Mean,24,116,1.24,0.19,1.351,h+M216,38 4 4 5,
38,4,4,1.411,10.1.2024,6,104,104.4,h+,M216,Mean,24,96,0.02,0.25,0.135,h+M216,38 4 4 6,flat
38,4,4,1.139,10.1.2024,7,94,94.4,h-,M210,Slow,24,56,0.57,0.2,0.756,h-M210,38 4 4 7,
38,4,4,0.549,10.1.2024,8,129,129.4,h+,M216,Intermediate,24,196,0.01,0.28,0.121,h+M216,38 4 4 8,flat
38,4,4,1.699,10.1.2024,9,anc,anc_h-_M216,h-,M216,anc,anc,400,1.21,0.25,1.392,h-M216,38 4 4 9,
38,4,4,0.287,10.1.2024,10,anc,anc_h+_M210,h+,M210,anc,anc,397,0,0.08,0.149,h+M210,38 4 4 10,flat
38,4,4,1.16,10.1.2024,11,142,142.4,h-,M210,Intermediate,24,248,0.02,0.51,0.134,h-M210,38 4 4 11,flat
38,4,4,0.59,10.1.2024,12,102,102.4,h+,M210,Mean,24,88,0.01,0.17,0.122,h+M210,38 4 4 12,flat
38,4,4,0.464,10.1.2024,13,159,159.4,h-,M210,Extreme,24,316,1.27,0.24,1.362,h-M210,38 4 4 13,stat
38,4,4,1.015,10.1.2024,14,98,98.4,h-,M216,Mean,24,72,0,0.16,0.116,h-M216,38 4 4 14,flat
38,4,4,1.726,10.1.2024,15,anc,anc_h-_M216,h-,M216,anc,anc,336,1.16,0.24,1.331,h-M216,38 4 4 15,
38,4,4,0.291,10.1.2024,17,157,157.4,h+,M216,Extreme,24,308,0.35,0.31,0.35,h+M216,38 4 4 17,stat
38,4,4,0.285,10.1.2024,18,147,147.4,h-,M216,Extreme,24,268,0.29,0.17,0.326,h-M216,38 4 4 18,stat
38,4,4,1.736,10.1.2024,20,anc,anc_h+_M216,h+,M216,anc,anc,382,1.16,0.2,1.3,h+M216,38 4 4 20,
38,4,4,1.711,10.1.2024,21,93,93.4,h+,M216,Slow,24,52,0.76,0.16,0.945,h+M216,38 4 4 21,
38,4,4,1.695,10.1.2024,22,138,138.4,h+,M210,Intermediate,24,232,1.06,0.18,1.221,h+M210,38 4 4 22,
38,4,4,0.292,10.1.2024,23,115,115.4,h-,M216,Fast,24,140,0,0.27,0.118,h-M216,38 4 4 23,flat
38,4,4,1.64,10.1.2024,25,108,108.4,h-,M216,Mean,24,112,0,0.03,0.68,h-M216,38 4 4 25,stat
38,4,4,0.811,10.1.2024,26,85,85.4,h-,M216,Slow,24,20,0.64,0.11,0.475,h-M216,38 4 4 26,stat
38,4,4,0.998,10.1.2024,27,118,118.4,h+,M210,Fast,24,152,0.01,0.55,0.123,h+M210,38 4 4 27,flat
38,4,4,1.697,10.1.2024,28,anc,anc_h-_M216,h-,M216,anc,anc,352,1.27,0.18,1.384,h-M216,38 4 4 28,
38,4,4,0.863,10.1.2024,29,112,112.4,h-,M210,Mean,24,128,0.01,0.41,0.129,h-M210,38 4 4 29,flat
38,4,4,1.682,10.1.2024,30,154,154.4,h+,M210,Extreme,24,296,1.13,0.19,1.239,h+M210,38 4 4 30,
38,4,4,1.701,10.1.2024,31,anc,anc_h+_M216,h+,M216,anc,anc,334,1.44,0.17,1.542,h+M216,38 4 4 31,
38,4,4,0.885,10.1.2024,32,160,160.4,h-,M210,Extreme,24,320,0.83,0.18,0.873,h-M210,38 4 4 32,stat
38,4,4,1.391,10.1.2024,33,127,127.4,h-,M210,Fast,24,188,0.96,0.2,1.086,h-M210,38 4 4 33,
38,4,4,1.702,10.1.2024,34,155,155.4,h+,M210,Extreme,24,300,1.21,0.34,1.373,h+M210,38 4 4 34,
38,4,4,1.191,10.1.2024,36,anc,anc_h+_M210,h+,M210,anc,anc,349,1.23,0.15,1.319,h+M210,38 4 4 36,
38,4,4,1.268,10.1.2024,37,149,149.4,h-,M216,Extreme,24,276,1,0.24,1.136,h-M216,38 4 4 37,
38,4,4,0.641,10.1.2024,38,100,100.4,h-,M210,Mean,24,80,0.01,0.24,0.118,h-M210,38 4 4 38,flat
38,4,4,1.022,10.1.2024,39,87,87.4,h+,M210,Slow,24,28,0.59,0.11,0.703,h+M210,38 4 4 39,
38,4,4,1.727,10.1.2024,40,136,136.4,h+,M216,Intermediate,24,224,1.09,0.24,1.26,h+M216,38 4 4 40,
38,4,4,1.101,10.1.2024,41,139,139.4,h+,M210,Intermediate,24,236,0.51,0.22,0.681,h+M210,38 4 4 41,
38,4,4,1.685,10.1.2024,42,158,158.4,h-,M210,Extreme,24,312,1.61,0.13,1.184,h-M210,38 4 4 42,stat
38,4,4,1.187,10.1.2024,43,124,124.4,h-,M216,Fast,24,176,0.12,0.77,0.301,h-M216,38 4 4 43,bad
38,4,4,0.268,10.1.2024,44,151,151.4,h+,M210,Extreme,24,284,0,0.09,0.115,h+M210,38 4 4 44,flat
38,4,4,0.964,10.1.2024,46,146,146.4,h-,M216,Extreme,24,264,1.33,0.29,1.446,h-M216,38 4 4 46,
38,4,4,0.647,10.1.2024,47,95,95.4,h-,M210,Slow,24,60,0.7,0.09,0.457,h-M210,38 4 4 47,stat
38,4,4,1.047,10.1.2024,50,125,125.4,h+,M216,Fast,24,180,0.6,0.24,0.876,h+M216,38 4 4 50,
38,4,4,1.479,10.1.2024,52,anc,anc_h+_M210,h+,M210,anc,anc,381,2.5,0.1,0.915,h+M210,38 4 4 52,stat
38,4,4,1.483,10.1.2024,53,90,90.4,h+,M210,Slow,24,40,0.4,0.16,0.545,h+M210,38 4 4 53,
38,4,4,0.657,10.1.2024,54,131,131.4,h-,M216,Intermediate,24,204,0.6,0.13,0.717,h-M216,38 4 4 54,
38,4,4,0.555,10.1.2024,56,120,120.4,h+,M216,Fast,24,160,0.06,0.63,0.216,h+M216,38 4 4 56,stat
38,4,4,0.768,10.1.2024,57,83,83.4,h-,M216,Slow,24,12,1.24,0.21,1.371,h-M216,38 4 4 57,
38,4,4,0.364,10.1.2024,58,126,126.4,h-,M210,Fast,24,184,0.02,0.38,0.139,h-M210,38 4 4 58,stat
38,4,4,0.285,10.1.2024,60,150,150.4,h+,M210,Extreme,24,280,0.79,0.25,0.754,h+M210,38 4 4 60,stat
38,4,4,1.767,10.1.2024,61,101,101.4,h-,M216,Mean,24,84,1.63,0.08,1.127,h-M216,38 4 4 61,stat
38,4,4,0.552,10.1.2024,62,84,84.4,h-,M210,Slow,24,16,0,0.04,0.228,h-M210,38 4 4 62,stat
38,4,4,0.648,10.1.2024,63,116,116.4,h-,M210,Fast,24,144,0.08,0.99,0.284,h-M210,38 4 4 63,stat
38,4,4,1.195,10.1.2024,64,86,86.4,h+,M210,Slow,24,24,1.17,0.28,1.403,h+M210,38 4 4 64,
38,4,4,1.333,10.1.2024,65,130,130.4,h-,M216,Intermediate,24,200,0.49,0.21,0.637,h-M216,38 4 4 65,
38,4,4,0.875,10.1.2024,66,82,82.4,h-,M216,Slow,24,8,0.28,0.16,0.421,h-M216,38 4 4 66,stat
38,4,4,0.689,10.1.2024,67,89,89.4,h+,M216,Slow,24,36,0.01,0.14,0.126,h+M216,38 4 4 67,flat
38,4,4,1.081,10.1.2024,68,106,106.4,h+,M210,Mean,24,104,0.17,0.11,0.309,h+M210,38 4 4 68,stat
38,4,4,0.523,10.1.2024,70,121,121.4,h+,M216,Fast,24,164,0.13,0.11,0.273,h+M216,38 4 4 70,stat
38,4,4,1.293,10.1.2024,72,anc,anc_h+_M210,h+,M210,anc,anc,333,0,0.04,0.143,h+M210,38 4 4 72,flat
38,4,4,1.236,10.1.2024,73,111,111.4,h-,M210,Mean,24,124,0.24,0.74,0.439,h-M210,38 4 4 73,
38,4,4,0.731,10.1.2024,74,143,143.4,h-,M210,Intermediate,24,252,0.05,0.32,0.182,h-M210,38 4 4 74,stat
38,4,4,1.563,10.1.2024,75,anc,anc_h- _M210,h-,M210,anc,anc,335,1.32,0.12,1.438,h-M210,38 4 4 75,
38,4,4,1.776,10.1.2024,76,anc,anc_h+_M216,h+,M216,anc,anc,350,1.17,0.22,1.312,h+M216,38 4 4 76,
38,4,4,0.254,10.1.2024,77,156,156.4,h-,M216,Extreme,24,304,1.25,0.27,1.363,h-M216,38 4 4 77,
38,4,4,1.148,10.1.2024,81,144,144.4,h-,M210,Intermediate,24,256,1.18,0.1,1.277,h-M210,38 4 4 81,
38,4,4,1.796,10.1.2024,82,anc,anc_h+_M216,h+,M216,anc,anc,398,1.32,0.26,1.562,h+M216,38 4 4 82,
38,4,4,1.796,10.1.2024,84,92,92.4,h-,M216,Slow,24,48,1.27,0.35,1.496,h-M216,38 4 4 84,
38,4,4,0.235,10.1.2024,85,97,97.4,h+,M216,Mean,24,68,0,0.14,0.115,h+M216,38 4 4 85,flat
38,4,4,0.639,10.1.2024,86,122,122.4,h+,M210,Fast,24,168,0.03,0.26,0.143,h+M210,38 4 4 86,flat
38,4,4,1.411,10.1.2024,87,153,153.4,h+,M216,Extreme,24,292,0.82,0.32,0.99,h+M216,38 4 4 87,
38,4,4,1.434,10.1.2024,88,88,88.4,h+,M216,Slow,24,32,1.02,0.25,1.182,h+M216,38 4 4 88,
38,4,4,0.315,10.1.2024,89,113,113.4,h+,M216,Fast,24,132,0,0.11,0.114,h+M216,38 4 4 89,flat
38,4,4,1.165,10.1.2024,91,110,110.4,h-,M210,Mean,24,120,0,0.33,0.117,h-M210,38 4 4 91,flat
38,4,4,1.58,10.1.2024,93,135,135.4,h+,M210,Intermediate,24,220,1.25,0.1,1.414,h+M210,38 4 4 93,
38,4,4,0.629,10.1.2024,94,91,91.4,h+,M210,Slow,24,44,0.66,0.03,0.678,h+M210,38 4 4 94,stat
38,4,4,1.322,10.1.2024,95,152,152.4,h+,M216,Extreme,24,288,1.34,0.23,1.457,h+M216,38 4 4 95,
38,4,4,1.837,10.1.2024,96,103,103.4,h+,M210,Mean,24,92,0.47,0.16,0.603,h+M210,38 4 4 96,
38,4,4,1.05,10.1.2024,97,107,107.4,h+,M210,Mean,24,108,0.69,0.08,0.771,h+M210,38 4 4 97,
38,4,4,0.864,10.1.2024,98,81,81.4,h+,M216,Slow,24,4,2.87,0.06,1.361,h+M216,38 4 4 98,stat
38,4,4,1.313,10.1.2024,99,148,148.4,h-,M210,Extreme,24,272,0.65,0.24,0.774,h-M210,38 4 4 99,
38,4,4,1.096,10.1.2024,100,145,145.4,h+,M216,Extreme,24,260,0.89,0.18,1.045,h+M216,38 4 4 100,
Fast 30-38,1,1,1.454,17.8.2023,1,115,115.1,h-,M216,Fast,24,137,0.75,0.26,0.885,h-M216,Fast 30-38 1 1 1,
Fast 30-38,1,1,1.459,17.8.2023,2,99,99.1,h-,M216,Mean,24,73,1.33,0.3,1.47,h-M216,Fast 30-38 1 1 2,
Fast 30-38,1,1,1.589,17.8.2023,3,81,81.1,h+,M216,Slow,24,1,1.12,0.32,1.35,h+M216,Fast 30-38 1 1 3,
Fast 30-38,1,1,1.671,17.8.2023,4,anc,anc_h+_M216,h+,M216,anc,anc,322,1.49,0.3,1.628,h+M216,Fast 30-38 1 1 4,
Fast 30-38,1,1,0.269,17.8.2023,6,anc,anc_h- _M210,h-,M210,anc,anc,371,1.46,0.26,1.644,h-M210,Fast 30-38 1 1 6,
Fast 30-38,1,1,1.615,17.8.2023,7,95,95.1,h-,M210,Slow,24,57,1.22,0.33,1.357,h-M210,Fast 30-38 1 1 7,
Fast 30-38,1,1,1.536,17.8.2023,8,157,157.1,h+,M216,Extreme,24,305,0.7,0.31,0.846,h+M216,Fast 30-38 1 1 8,
Fast 30-38,1,1,1.491,17.8.2023,9,151,151.1,h+,M210,Extreme,24,281,1.39,0.31,1.576,h+M210,Fast 30-38 1 1 9,
Fast 30-38,1,1,1.659,17.8.2023,10,122,122.1,h+,M210,Fast,24,165,1.42,0.32,1.586,h+M210,Fast 30-38 1 1 10,
Fast 30-38,1,1,1.492,17.8.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,1.45,0.31,1.585,h+M210,Fast 30-38 1 1 11,
Fast 30-38,1,1,1.663,17.8.2023,12,127,127.1,h-,M210,Fast,24,185,1.45,0.33,1.643,h-M210,Fast 30-38 1 1 12,
Fast 30-38,1,1,1.683,17.8.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.41,0.35,1.546,h-M216,Fast 30-38 1 1 13,
Fast 30-38,1,1,1.626,17.8.2023,14,152,152.1,h+,M216,Extreme,24,285,1.43,0.34,1.59,h+M216,Fast 30-38 1 1 14,
Fast 30-38,1,1,1.696,17.8.2023,15,82,82.1,h-,M216,Slow,24,5,0.89,0.24,1.123,h-M216,Fast 30-38 1 1 15,
Fast 30-38,1,1,1.556,17.8.2023,16,118,118.1,h+,M210,Fast,24,149,1.33,0.36,1.506,h+M210,Fast 30-38 1 1 16,
Fast 30-38,1,1,1.695,17.8.2023,17,148,148.1,h-,M210,Extreme,24,269,1.44,0.32,1.618,h-M210,Fast 30-38 1 1 17,
Fast 30-38,1,1,0.953,17.8.2023,18,110,110.1,h-,M210,Mean,24,117,1.28,0.27,1.457,h-M210,Fast 30-38 1 1 18,
Fast 30-38,1,1,1.465,17.8.2023,19,113,113.1,h+,M216,Fast,24,129,1.39,0.3,1.554,h+M216,Fast 30-38 1 1 19,
Fast 30-38,1,1,1.517,17.8.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.36,0.42,1.601,h+M210,Fast 30-38 1 1 20,
Fast 30-38,1,1,1.29,17.8.2023,21,119,119.1,h+,M210,Fast,24,153,1.35,0.3,1.539,h+M210,Fast 30-38 1 1 21,
Fast 30-38,1,1,1.535,17.8.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.37,0.44,1.525,h+M210,Fast 30-38 1 1 22,
Fast 30-38,1,1,1.542,17.8.2023,23,102,102.1,h+,M210,Mean,24,85,1.34,0.25,1.487,h+M210,Fast 30-38 1 1 23,
Fast 30-38,1,1,1.758,17.8.2023,24,147,147.1,h-,M216,Extreme,24,265,1.37,0.36,1.555,h-M216,Fast 30-38 1 1 24,
Fast 30-38,1,1,1.366,17.8.2023,25,114,114.1,h-,M216,Fast,24,133,1.29,0.26,1.474,h-M216,Fast 30-38 1 1 25,
Fast 30-38,1,1,1.437,17.8.2023,26,108,108.1,h-,M216,Mean,24,109,1.3,0.3,1.451,h-M216,Fast 30-38 1 1 26,
Fast 30-38,1,1,1.53,17.8.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.35,0.31,1.497,h-M216,Fast 30-38 1 1 27,
Fast 30-38,1,1,1.476,17.8.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.34,0.4,1.489,h+M216,Fast 30-38 1 1 28,
Fast 30-38,1,1,1.5,17.8.2023,29,146,146.1,h-,M216,Extreme,24,261,1.34,0.26,1.507,h-M216,Fast 30-38 1 1 29,
Fast 30-38,1,1,1.523,17.8.2023,30,124,124.1,h-,M216,Fast,24,173,1.36,0.27,1.507,h-M216,Fast 30-38 1 1 30,
Fast 30-38,1,1,1.677,17.8.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.37,0.33,1.511,h+M216,Fast 30-38 1 1 31,
Fast 30-38,1,1,1.526,17.8.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.27,0.41,1.423,h+M210,Fast 30-38 1 1 33,
Fast 30-38,1,1,1.603,17.8.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.35,0.33,1.488,h+M210,Fast 30-38 1 1 34,
Fast 30-38,1,1,1.528,17.8.2023,35,85,85.1,h-,M216,Slow,24,17,1.19,0.4,1.369,h-M216,Fast 30-38 1 1 35,
Fast 30-38,1,1,1.579,17.8.2023,36,153,153.1,h+,M216,Extreme,24,289,1.33,0.31,1.497,h+M216,Fast 30-38 1 1 36,
Fast 30-38,1,1,1.736,17.8.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,1.47,0.31,1.6,h-M210,Fast 30-38 1 1 37,
Fast 30-38,1,1,1.74,17.8.2023,38,140,140.1,h-,M216,Intermediate,24,237,1.2,0.45,1.358,h-M216,Fast 30-38 1 1 38,
Fast 30-38,1,1,1.563,17.8.2023,39,143,143.1,h-,M210,Intermediate,24,249,1.34,0.37,1.515,h-M210,Fast 30-38 1 1 39,
Fast 30-38,1,1,1.573,17.8.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.3,0.33,1.553,h-M210,Fast 30-38 1 1 40,
Fast 30-38,1,1,1.581,17.8.2023,41,123,123.1,h+,M210,Fast,24,169,1.24,0.27,1.417,h+M210,Fast 30-38 1 1 41,
Fast 30-38,1,1,1.559,17.8.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.35,0.41,1.518,h+M210,Fast 30-38 1 1 42,
Fast 30-38,1,1,1.464,17.8.2023,43,150,150.1,h+,M210,Extreme,24,277,1.26,0.29,1.42,h+M210,Fast 30-38 1 1 43,
Fast 30-38,1,1,1.453,17.8.2023,44,116,116.1,h-,M210,Fast,24,141,1.21,0.26,1.384,h-M210,Fast 30-38 1 1 44,
Fast 30-38,1,1,1.612,17.8.2023,45,121,121.1,h+,M216,Fast,24,161,1.28,0.32,1.447,h+M216,Fast 30-38 1 1 45,
Fast 30-38,1,1,1.471,17.8.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.28,0.33,1.459,h-M216,Fast 30-38 1 1 46,
Fast 30-38,1,1,1.632,17.8.2023,47,91,91.1,h+,M210,Slow,24,41,1.33,0.31,1.493,h+M210,Fast 30-38 1 1 47,
Fast 30-38,1,1,1.76,17.8.2023,48,104,104.1,h+,M216,Mean,24,93,1.29,0.31,1.425,h+M216,Fast 30-38 1 1 48,
Fast 30-38,1,1,1.565,17.8.2023,49,94,94.1,h-,M210,Slow,24,53,1.37,0.26,1.51,h-M210,Fast 30-38 1 1 49,
Fast 30-38,1,1,1.345,17.8.2023,50,154,154.1,h+,M210,Extreme,24,293,1.3,0.57,1.447,h+M210,Fast 30-38 1 1 50,
Fast 30-38,1,1,1.869,17.8.2023,52,136,136.1,h+,M216,Intermediate,24,221,1.33,0.39,1.52,h+M216,Fast 30-38 1 1 52,
Fast 30-38,1,1,1.718,17.8.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.28,0.38,1.421,h-M216,Fast 30-38 1 1 53,
Fast 30-38,1,1,1.19,17.8.2023,54,97,97.1,h+,M216,Mean,24,65,1.23,0.5,1.441,h+M216,Fast 30-38 1 1 54,
Fast 30-38,1,1,1.488,17.8.2023,55,98,98.1,h-,M216,Mean,24,69,1.38,0.34,1.564,h-M216,Fast 30-38 1 1 55,
Fast 30-38,1,1,1.566,17.8.2023,56,103,103.1,h+,M210,Mean,24,89,1.37,0.29,1.539,h+M210,Fast 30-38 1 1 56,
Fast 30-38,1,1,1.607,17.8.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,1.3,0.36,1.425,h-M210,Fast 30-38 1 1 57,
Fast 30-38,1,1,1.543,17.8.2023,58,84,84.1,h-,M210,Slow,24,13,1.49,0.26,1.642,h-M210,Fast 30-38 1 1 58,
Fast 30-38,1,1,1.663,17.8.2023,59,145,145.1,h+,M216,Extreme,24,257,1.42,0.32,1.61,h+M216,Fast 30-38 1 1 59,
Fast 30-38,1,1,1.476,17.8.2023,60,133,133.1,h-,M216,Intermediate,24,209,1.26,0.37,1.437,h-M216,Fast 30-38 1 1 60,
Fast 30-38,1,1,1.462,17.8.2023,61,117,117.1,h-,M216,Fast,24,145,1.2,0.4,1.373,h-M216,Fast 30-38 1 1 61,
Fast 30-38,1,1,1.751,17.8.2023,62,109,109.1,h+,M216,Mean,24,113,1.31,0.38,1.464,h+M216,Fast 30-38 1 1 62,
Fast 30-38,1,1,1.719,17.8.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.31,0.35,1.487,h+M210,Fast 30-38 1 1 63,
Fast 30-38,1,1,1.438,17.8.2023,64,96,96.1,h-,M210,Slow,24,61,1.14,0.27,1.32,h-M210,Fast 30-38 1 1 64,
Fast 30-38,1,1,1.598,17.8.2023,65,144,144.1,h-,M210,Intermediate,24,253,1.22,0.3,1.393,h-M210,Fast 30-38 1 1 65,
Fast 30-38,1,1,1.722,17.8.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.46,0.33,1.592,h+M216,Fast 30-38 1 1 66,
